,NORD,CNOR,CSUD,SUD,SARD,SICI
timesteps,,,,,,
2015-06-03T10:00:00,34915182.26,5363353.253,8876376.547,4368736.415,1417415.009,2828999.813
2015-06-03T11:00:00,35752907.18,5263847.224,8959231.595,4171524.614,1399983.769,2783739.016
2015-06-03T12:00:00,36986239.69,5597525.886,8874314.107,4318650.059,1401323.428,2773003.932
2015-06-03T13:00:00,37655799.94,5896996.535,8886793.649,4430876.615,1443216.556,2839397.708
2015-06-03T14:00:00,38287186.34,6101920.556,9137650.486,4568548.589,1471634.024,2973579.167
2015-06-03T15:00:00,38026717.06,6202170.878,9184167.085,4786375.573,1521821.125,3109056.118
2015-06-03T16:00:00,36928958.25,6134489.97,9127242.106,4850672.259,1584886.643,3149087.652
2015-06-03T17:00:00,36395207.65,6185572.775,9120009.037,4933945.332,1624116.839,3184477.049
2015-06-03T18:00:00,34822083.74,6003136.02,8989167.867,5101469.906,1617125.339,3167545.471
2015-06-03T19:00:00,34282535.65,5894136.559,8789602.859,4977169.058,1605033.692,3025757.659
2015-06-03T20:00:00,31795043.15,5418029.582,8132014.097,4617167.466,1509341.787,2740359.148
2015-06-03T21:00:00,29307977.57,4976193.485,7443452.984,4180585.615,1405436.952,2468151.791
2015-06-03T22:00:00,26820419.93,4517085.201,6701882.134,3750260.748,1298719.718,2407209.315
2015-06-03T23:00:00,24811341.38,4147137.334,6105954.399,3434428.071,1210493.613,2203581.398
2015-06-04T00:00:00,23708669.98,3948007.084,5840213.369,3258794.218,1159225.122,2106621.196
2015-06-04T01:00:00,23485430.59,3884522.996,5728000.964,3208330.049,1144188.126,2074123.296
2015-06-04T02:00:00,23689021.89,3896750.147,5708581.87,3197695.593,1149474.982,2068366.056
2015-06-04T03:00:00,24055855.08,3897741.654,5740053.425,3158566.02,1162158.586,2079851.485
2015-06-04T04:00:00,26811168.18,4226372.487,6222970.105,3384594.358,1186575.788,2205487.587
2015-06-04T05:00:00,31218090.29,4965221.095,7281175.606,3851385.924,1327195.091,2623735.797
2015-06-04T06:00:00,35847767.82,5698585.997,8229566.985,4260919.394,1434984.435,2905827.555
2015-06-04T07:00:00,37900329.65,6013017.72,8759820.158,4409424.088,1441899.635,3005126.589
2015-06-04T08:00:00,38188861.67,5968920.783,8906218.388,4434455.525,1470194.454,2954964.526
2015-06-04T09:00:00,38508023.41,6003286.544,9008437.286,4534881.732,1466107.217,2952994.581
2015-06-04T10:00:00,36708205.28,5688501.318,9005264.487,4584927.435,1453357.583,2925302.239
2015-06-04T11:00:00,37269562.91,5589371.964,8900158.629,4502080.055,1414941.205,2876861.555
2015-06-04T12:00:00,38461394.07,5946019.831,9063317.085,4375244.909,1369677.202,2859017.197
2015-06-04T13:00:00,39088751.35,5912097.156,9472779.519,4401900.183,1351335.813,2961855.252
2015-06-04T14:00:00,39264114.84,6136652.569,9617171.456,4455840.07,1353302.684,2962384.749
2015-06-04T15:00:00,38787711.62,6164219.388,9664346.809,4676479.449,1411239.749,3170992.979
2015-06-04T16:00:00,38169651.76,6156798.046,9674808.565,4795612.911,1517940.201,3283338.967
2015-06-04T17:00:00,37777508.46,6170837.471,9690816.608,4873792.494,1596249.191,3265102.138
2015-06-04T18:00:00,36070044.03,5917211.112,9502636.298,5000911.388,1599080.418,3278733.349
2015-06-04T19:00:00,35456290.16,5777021.17,9312590.779,4869204.144,1593811.252,3163507.816
2015-06-04T20:00:00,33011999.71,5301098.193,8596506.799,4521913.459,1501328.056,2895471.159
2015-06-04T21:00:00,30667452.28,4885963.658,7920470.307,4168656.562,1399992.34,2699652.659
2015-06-04T22:00:00,27963702.87,4557260.608,7018347.938,3745596.662,1292983.984,2444037.277
2015-06-04T23:00:00,25922278.7,4183020.34,6412854.247,3427093.847,1204328.695,2243801.729
2015-06-05T00:00:00,24884869.12,4000046.234,6111962.541,3306277.142,1159071.07,2143004.459
2015-06-05T01:00:00,24452928.74,3905611.41,5961347.781,3227343.694,1143303.954,2099573.739
2015-06-05T02:00:00,24336440.75,3928122.095,5925590.425,3211126.83,1147389.483,2094399.711
2015-06-05T03:00:00,24544999.77,3889365.813,5929066.811,3144260.503,1167052.975,2105632.847
2015-06-05T04:00:00,27203551.29,4286091.654,6463201.403,3406120.735,1232868.856,2235304.957
2015-06-05T05:00:00,31721706.91,4995131.57,7569111.911,3898570.921,1368789.904,2642318.282
2015-06-05T06:00:00,35951044.71,5744831.991,8609994.99,4393506.015,1484483.513,2936422.504
2015-06-05T07:00:00,38029283.65,6106577.798,9186769.564,4592324.251,1513395.987,3057505.238
2015-06-05T08:00:00,38600340.97,6131472.437,9307209.834,4470471.508,1501002.448,3007847.905
2015-06-05T09:00:00,38813212.43,6257215.185,9388462.701,4381572.171,1486963.171,2985626.157
2015-06-05T10:00:00,37304487.62,5907182.322,9314762.588,4473603.683,1477862.954,2976208.029
2015-06-05T11:00:00,37900524.68,5880571.545,9237074.947,4544119.624,1438683.278,2924468.026
2015-06-05T12:00:00,39290515.97,5804976.357,9488112.438,4404461.123,1437788.98,2838318.819
2015-06-05T13:00:00,39500097.28,5900137.909,9684864.731,4454559.088,1452909.262,2801042.416
2015-06-05T14:00:00,40149551.64,6183322.074,9874235.62,4552571.415,1465209.815,3069192.491
2015-06-05T15:00:00,39503304.09,6200870.239,9979290.678,4628137.404,1554232.621,3192188.879
2015-06-05T16:00:00,38693311.25,6188656.131,9887059.894,4826503.766,1633396.299,3221564.062
2015-06-05T17:00:00,38311100.58,6209010.614,9871202.086,4973378.122,1673636.815,3166255.696
2015-06-05T18:00:00,36509741.84,5956649.764,9600030.617,5056344.839,1656600.623,3150512.47
2015-06-05T19:00:00,35925731.35,5817623.008,9377844.61,4903647.579,1645063.302,2978872.235
2015-06-05T20:00:00,33823304.28,5359413.383,8687537.238,4511188.323,1549904.551,2734577.468
2015-06-05T21:00:00,31831746.95,4962030.791,8114511.974,4228104.006,1456937.134,2529451.21
2015-06-05T22:00:00,26641403.63,4194575.792,6535203.085,3520439.686,1226053.191,2102894.775
2015-06-05T23:00:00,24527361.34,3882251.58,5956468.044,3157945.51,1146771.257,2059134.339
2015-06-06T00:00:00,23358458,3710917.057,5643644.222,2986403.376,1099065.336,1949689.869
2015-06-06T01:00:00,22723139.99,3561329.763,5486291.535,2949668.2,1077280.338,1906713.659
2015-06-06T02:00:00,22342760.97,3473647.593,5419020.388,2980610.564,1071840.661,1903662.996
2015-06-06T03:00:00,21720879.86,3359788.545,5269352.367,2875596.257,1079070.284,1894927.71
2015-06-06T04:00:00,22095223.59,3444721.365,5410832.276,2945096.765,1087712.435,1912835.793
2015-06-06T05:00:00,24441716.37,3886911.492,6207889.169,3222217.957,1192840.746,2176576.012
2015-06-06T06:00:00,27138489.42,4286987.181,7057698.719,3603948.777,1291895.841,2539937.06
2015-06-06T07:00:00,29169106.06,4627821.902,7635136.883,3851716.621,1347519.291,2811561.888
2015-06-06T08:00:00,30056495.73,4691262.311,7808692.293,3867203.51,1347453.03,2824635.369
2015-06-06T09:00:00,30195042.01,4670032.346,7909460.581,3853332.572,1336917.396,2763737.146
2015-06-06T10:00:00,29451273.78,4532601.023,7880967.371,3955981.954,1310796.195,2725486.233
2015-06-06T11:00:00,29203161.32,4348953.267,7854973.192,3909526.06,1285515.145,2611325.708
2015-06-06T12:00:00,29034691.79,4148881.676,7874184.708,3856041.632,1224643.984,2611154.18
2015-06-06T13:00:00,28972763.25,4206880.117,7799229.585,3743000.788,1285222.456,2592475.238
2015-06-06T14:00:00,29234855.14,4388396.034,8099519.782,3857264.143,1390128.304,2735895.347
2015-06-06T15:00:00,29666992.48,4570394.753,8190153.16,4016674.624,1427541.8,2745577.055
2015-06-06T16:00:00,30028212.21,4724884.409,8188042.274,4149272.204,1454390.346,3016895.477
2015-06-06T17:00:00,29618503.34,4868511.255,8178068.628,4222588.432,1469351.511,3045534.208
2015-06-06T18:00:00,28319871.2,4681655.001,7965146.384,4413913.32,1459044.069,3098791.181
2015-06-06T19:00:00,28052336.15,4645848.592,7776102.786,4263413.827,1436056.592,2974202.083
2015-06-06T20:00:00,26798389.43,4377082.634,7333551.995,3950024.093,1364477.427,2791160.462
2015-06-06T21:00:00,25308870.17,4065622.128,6875674.792,3692953.317,1301885.06,2643512.824
2015-06-06T22:00:00,23331957.77,3771863.41,6150278.367,3314854.382,1203357.037,2263172.71
2015-06-06T23:00:00,21218245.06,3382758.808,5629419.727,3004357.829,1127913.787,2077429.407
2015-06-07T00:00:00,20333874.67,3212607.23,5291515.832,2832274.19,1086292.284,1966019.265
2015-06-07T01:00:00,19848584.69,3205734.524,5132538.475,2788119.895,1070708.084,1906458.751
2015-06-07T02:00:00,19664437.71,3169042.068,5037904.056,2785737.9,1061736.531,1874166.55
2015-06-07T03:00:00,18867222.14,3009026.036,4856276.581,2645963.989,1055864.069,1839868.834
2015-06-07T04:00:00,18675824.12,2988457.019,4800281.194,2611863.231,1034150.227,1814759.06
2015-06-07T05:00:00,19965093.03,3166158.287,5244443.045,2865393.707,1103926.193,2053488.973
2015-06-07T06:00:00,21753070.29,3508404.207,5822298.246,3136940.693,1179004.16,2317405.844
2015-06-07T07:00:00,23642023.78,3787091.293,6350529.189,3365840.08,1232710.119,2488271.701
2015-06-07T08:00:00,24878995.73,3911403.814,6718396.218,3435603.45,1255541.9,2506414.981
2015-06-07T09:00:00,25856515.57,4028420.558,7022724.804,3559377.94,1260414.562,2510713.112
2015-06-07T10:00:00,26138303.84,4024774.651,7108421.484,3707730.221,1264919.055,2496827.739
2015-06-07T11:00:00,25678423.63,3952846.211,6923265.203,3699981.72,1203154.14,2444595.291
2015-06-07T12:00:00,25817352.83,3892077.823,6827809.155,3281930.873,1196087.18,2419018.416
2015-06-07T13:00:00,25756784.46,4041069.396,6821564.918,3496510.224,1233225.719,2512498.936
2015-06-07T14:00:00,26318459.59,4246398.284,6908349.615,3581124.653,1298327,2574464.071
2015-06-07T15:00:00,26736681.52,4373640.496,7191547.047,3815797.51,1388213.91,2659196.067
2015-06-07T16:00:00,27333141.09,4484551.913,7300684.871,3805305.486,1391833.95,2715322.306
2015-06-07T17:00:00,27549995.74,4623072,7455709.407,3781412.262,1407451.107,2654389.301
2015-06-07T18:00:00,26909666.1,4565106.982,7467731.79,3929958.517,1407146.113,2650510.905
2015-06-07T19:00:00,27334535.18,4606514.454,7460462.82,3920445.774,1442499.735,2746627.957
2015-06-07T20:00:00,26563340.32,4425034.233,7087074.8,3768036.759,1362876.867,2484425.644
2015-06-07T21:00:00,24635179.03,4160174.936,6546524.738,3491074.258,1274519.461,2412983.55
2015-06-07T22:00:00,24585313.95,4152866.316,6502942.809,3526877.057,1284451.283,2322740.757
2015-06-07T23:00:00,22765653.1,3796948.753,5894457.561,3189191.683,1193547.702,2093640.099
2015-06-08T00:00:00,21771718.39,3627836.23,5594252.974,3033191.801,1140350.215,1984546.014
2015-06-08T01:00:00,21456665.5,3533641.819,5468499.064,2924144.002,1125617.644,1941327.247
2015-06-08T02:00:00,21551792.42,3569080.061,5407156.611,2911674.922,1121467.839,1927385.154
2015-06-08T03:00:00,22426744.17,3643238.205,5459646.651,2864055.03,1138636.272,1952804.064
2015-06-08T04:00:00,25887661.4,4082979.599,6051356.697,3073986.13,1171365.539,2101086.21
2015-06-08T05:00:00,30458230.54,4867173.594,7123034.862,3612555.349,1323833.908,2545881.516
2015-06-08T06:00:00,35089252.31,5674307.732,8214636.488,4231468.783,1478211.387,2942401.499
2015-06-08T07:00:00,37551207.21,6059269.843,8853929.521,4472597.952,1525490.603,3100734.998
2015-06-08T08:00:00,38043730.82,6132868.089,9027592.793,4582194.496,1529980.768,2976977.342
2015-06-08T09:00:00,38348609.22,6215171.352,9180884.522,4543815.237,1519503.987,2951990.302
2015-06-08T10:00:00,36531150.81,5984132.543,9197557.535,4545280.582,1605245.094,2884313.9
2015-06-08T11:00:00,37348062.57,5884418.254,9183843.521,4485835.047,1524350.34,2827023.312
2015-06-08T12:00:00,39323030.1,6468885.421,9014060.741,3862665.9,1659316.56,2872655.564
2015-06-08T13:00:00,39486989.42,6788759.201,9179189.492,4192220.157,1686322.967,2859283.853
2015-06-08T14:00:00,39490135.22,7010612.437,9541120.659,4513711.922,1621406.536,2977914.504
2015-06-08T15:00:00,39272097.2,6867321.942,9454309.14,4611034.84,1538036.676,3088168.205
2015-06-08T16:00:00,38373253.75,6567476.37,9447031.162,4545262.115,1504460.916,3161012.591
2015-06-08T17:00:00,37628889.93,6420449.741,9394391.298,4477510.672,1614065.354,3224246.968
2015-06-08T18:00:00,35769473.9,6117187.036,9141965.795,4469241.173,1620527.754,3112325.28
2015-06-08T19:00:00,35077476.7,6001259.381,8842392.862,4294998.694,1601456.284,3071579.24
2015-06-08T20:00:00,32661953.98,5518505.713,8219366.771,4152664.743,1509797.637,2759530.454
2015-06-08T21:00:00,30410608.38,5097782.011,7585427.499,3995677.365,1413172.372,2522042.307
2015-06-08T22:00:00,27591221.18,4549493.424,6768146.411,3578264.157,1290313.49,2221595.932
2015-06-08T23:00:00,25667740.41,4235115.005,6226488.274,3265707.267,1206528.398,2066881.008
2015-06-09T00:00:00,24707944.9,4077568.72,5925549.076,3106793.45,1160052.019,1908279.776
2015-06-09T01:00:00,24192688.35,3969266.928,5786748.368,3043471.251,1151570.272,1876580.271
2015-06-09T02:00:00,24274854.8,3971897.135,5752994.354,3048099.991,1147565.393,1910148.859
2015-06-09T03:00:00,24521988.2,3971734.9,5757249.157,3002096.998,1162329.79,1897871.765
2015-06-09T04:00:00,27227143.07,4336587.951,6269742.298,3211060.637,1209181.417,2005617.876
2015-06-09T05:00:00,31418127.49,5070526.934,7280568.855,3678925.667,1344826.115,2497918.659
2015-06-09T06:00:00,35817683.87,5807475.257,8282808.434,4022494.727,1458936.404,2811604.626
2015-06-09T07:00:00,37820149.88,6127004.448,8816332.934,4194265.764,1501597.994,2824378.631
2015-06-09T08:00:00,38211320.53,6167967.39,8930983.82,4232532.987,1485628.64,2858669.673
2015-06-09T09:00:00,38425029.95,6217436.496,9010329.587,4369411.21,1488512.471,2841288.739
2015-06-09T10:00:00,36898764.22,5908099.95,8894997.088,4282821.638,1478888.916,3002857.407
2015-06-09T11:00:00,37430824.17,5748393.23,8774438.095,3908633.81,1455120.283,2958898.135
2015-06-09T12:00:00,38563752.78,5899400.399,8850338.954,4121716.513,1415519.241,3054426.249
2015-06-09T13:00:00,39285914,6162851.21,9162067.534,4244926.944,1410406.794,3297808.485
2015-06-09T14:00:00,39684314.15,6451385.493,9663070.5,4535914.098,1490772.72,3343234.331
2015-06-09T15:00:00,38913460.75,6559928.428,9609183.81,4728978.944,1577042.044,3382881.503
2015-06-09T16:00:00,38556236.05,6412145.398,9725567.457,4697321.501,1635888.851,3352670.912
2015-06-09T17:00:00,37902726.74,6299705.029,9702698.62,4780982.181,1679253.035,3347337.692
2015-06-09T18:00:00,35961791.57,5911190.998,9392191.271,4852075.932,1652297.792,3268832.268
2015-06-09T19:00:00,35456145.85,5852434.544,9141930.36,4735849.952,1651960.42,3274676.189
2015-06-09T20:00:00,33101841.05,5428448.722,8453631.5,4376759.735,1555583.559,3105929.887
2015-06-09T21:00:00,30687043.3,5061309.94,7780882.766,4038809.166,1455279.66,2885036.819
2015-06-09T22:00:00,27597713.55,4690093.812,6673771.47,3594558.878,1308267.221,2462219.272
2015-06-09T23:00:00,25909715.73,4212305.126,6220458.6,3260358.706,1211333.834,2282337.781
2015-06-10T00:00:00,24951188.33,4036063.029,5930797.385,3094943.714,1161066.925,2126240.416
2015-06-10T01:00:00,24438323.42,3953440.458,5785371.997,3006296.315,1135090.048,2064445.664
2015-06-10T02:00:00,24467339.9,3964224.153,5758227.972,3028617.374,1145781.278,2059666.007
2015-06-10T03:00:00,24675958.86,3949103.646,5773382.291,2957958.081,1164590.412,2074341.09
2015-06-10T04:00:00,27331057.14,4297968.303,6258966.329,3159615.158,1210916.313,2184858.399
2015-06-10T05:00:00,31431707.12,4985602.389,7233891.389,3649542.122,1359508.347,2637909.717
2015-06-10T06:00:00,36183898.71,5723622.315,8258529.142,4149672.495,1480886.744,2978291.163
2015-06-10T07:00:00,38259207.21,6212274.779,8669389.254,4434795.293,1541706.968,3095463.793
2015-06-10T08:00:00,38303761.69,6271718.649,8937608.368,4407014.792,1523029.759,3009289.419
2015-06-10T09:00:00,38854002.06,6320662.051,9016940.03,4414968.784,1530013.855,3007256.495
2015-06-10T10:00:00,37404260.94,6095609.691,9038670.287,4425797.335,1533189.157,2997408.753
2015-06-10T11:00:00,37803740.84,5972494.393,8917863.962,4275522.716,1423933.732,2897231.061
2015-06-10T12:00:00,38416509.98,6029333.053,8969912.19,4212713.778,1443913.358,2885680.41
2015-06-10T13:00:00,38967213.96,6307601.473,9138472.885,4410524.391,1460625.666,2987629.631
2015-06-10T14:00:00,38897938.21,6606995.314,9179421.413,4608952.499,1516613.156,3068920.942
2015-06-10T15:00:00,38168862.23,6364085.69,9618720.351,4754520.58,1522945.328,3183487.565
2015-06-10T16:00:00,37537278.56,6267653.829,9601064.886,4784832.602,1623361.826,3233245.706
2015-06-10T17:00:00,36916832.26,6165764.82,9613810.196,4841438.367,1627632.953,3240579.401
2015-06-10T18:00:00,35038034.48,5846801.097,9353396.157,4967289.237,1599865.357,3245322.009
2015-06-10T19:00:00,34143821.2,5849928.115,8907083.746,4852213.87,1575123.26,3148117.404
2015-06-10T20:00:00,32005125.79,5440413.688,8263301.441,4483319.733,1491159.857,2943227.053
2015-06-10T21:00:00,29929423.07,4899747.012,7761711.976,4095191.599,1394831.615,2727353.807
2015-06-10T22:00:00,27354042.18,4486687.499,6932418.805,3663209.941,1275665.121,2453059.953
2015-06-10T23:00:00,25483709.01,4126970.155,6317173.277,3385003.32,1182346.788,2220311.323
2015-06-11T00:00:00,24301237.66,4059414.68,5873278.932,3243269.143,1136586.828,2099123.016
2015-06-11T01:00:00,23887832.8,3876914.399,5847371.63,3127037.149,1124173.301,2049634.957
2015-06-11T02:00:00,23885943.37,3994450.816,5758579.248,3110718.533,1125952.051,2045966.268
2015-06-11T03:00:00,24138874.87,3868478.588,5818788.208,3094431.329,1147926.845,2062054.521
2015-06-11T04:00:00,26435517.76,4281948.659,6240667.556,3299825.877,1181050.885,2170943.278
2015-06-11T05:00:00,30691955.58,4841713,7312843.135,3762174.721,1314208.506,2544305.924
2015-06-11T06:00:00,34920316.65,5616451.091,8400741.8,4165888.882,1445788.706,2877105.146
2015-06-11T07:00:00,36981617.79,5955487,9032770.771,4366568.715,1502344.696,3036520.098
2015-06-11T08:00:00,37591735.67,6116969.934,9014021.282,4434387.52,1499331.444,3000930.916
2015-06-11T09:00:00,38167778.92,6206987.486,9275426.271,4343963.122,1498493.381,2987195.942
2015-06-11T10:00:00,36906380.16,5943874.373,9280969.724,4448871.173,1498461.596,2973130.14
2015-06-11T11:00:00,37489625.7,5813474.525,9119914.508,4396810.129,1470465.184,2908839.754
2015-06-11T12:00:00,38736925.55,6117594.014,9422047.47,4348732.583,1463771.71,2813106.296
2015-06-11T13:00:00,39126765.79,6382097.644,9610180.895,4411424.615,1479517.101,2881264.442
2015-06-11T14:00:00,39561886.17,6592973.309,9668307.068,4731934.611,1559606.973,3057908.141
2015-06-11T15:00:00,39270539.87,6471908.075,9922507.137,4830440.641,1613300.41,3180292.882
2015-06-11T16:00:00,38435064.49,6283167.746,9552849.413,4948689.024,1649349.231,3227289.85
2015-06-11T17:00:00,38210618.19,6039992.218,9527866.724,5003248.993,1684258.849,3202875.141
2015-06-11T18:00:00,36539836.94,5633860.233,9279217.277,5027279.082,1660972.958,3196755.421
2015-06-11T19:00:00,35866296.61,5584399.015,9100029.955,4986977.099,1630189.561,3075535.535
2015-06-11T20:00:00,33646366.05,5204787.126,8440606.756,4603384.176,1544132.75,2892732.683
2015-06-11T21:00:00,31479708.24,4906578.112,7837310.008,4180002.293,1443371.114,2696962.215
2015-06-11T22:00:00,28710480.97,4529016.547,7119403.704,3709502.286,1322741.485,2481481.976
2015-06-11T23:00:00,26332257.6,4226802.278,6501552.952,3415137.058,1231911.536,2256463.532
2015-06-12T00:00:00,25056506.54,4007820.578,6104030.949,3266617.743,1183188.812,2133282.093
2015-06-12T01:00:00,24624991.57,3789349.071,6043205.35,3186157.584,1165659.376,2088483.86
